CROP_NAME;ELEMENT;VERY_LOW;LOW;SLIGHTLY_LOW;NORMAL;HIGH;VERY_HIGH;VERY_LOW_COMMENTS;LOW_COMMENTS;SLIGHTLY_LOW_COMMENTS;NORMAL_COMMENTS;HIGH_COMMENTS;VERY_HIGH_COMMENTS;
POTATO (ATLANTIC) (257);N;2,24;2,25;3,37;4,49;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (ATLANTIC) (288);N;2,24;2,25;3,37;3,99;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (ATLANTIC) (299);N;2,24;2,25;3,37;2,79;4,00;4,01;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (ATLANTIC) (356);N;2,24;2,25;3,37;2,49;4,00;4,01;####;####;####;####;####;####;
POTATO (ATLANTIC) (365);N;2,24;2,25;3,37;2,49;4,00;4,01;####;####;####;####;####;####;
POTATO (ATLANTIC) (374);N;2,24;2,25;3,37;2,49;4,00;4,01;####;####;####;####;####;####;
POTATO (SHEPODY) (263);N;2,24;2,25;3,37;4,49;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (ONAWAY) (261);N;2,24;2,25;3,37;4,49;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (NORLAND) (260);N;2,24;2,25;3,37;4,49;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (NORKOTA) (265);N;2,24;2,25;3,37;4,49;6,00;6,01;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
POTATO (KENNEBEC) (258);N;2,24;2,25;3,37;4,49;6,50;6,51;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#5-10L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#3-6L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Plants are stunted and leaves show a uniform chlorotic pale green / yellow colouration.  N is important for better crop development and improved yield#YaraVita LAST N#2-5L/ha#Water rate: 200L/ha#Apply before tuber set and at early bloom.  Continue to monitor crop with petiole analysis.;Monitor crop with petiole analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;Excessive nitrogen can delay tuber set, increase disease pressure, and have a negative effect on tuber specific gravity and storability. Further inputs should be justified on the basis of tissue analysis.####;
